0.000000000000000000e+00,2.642102717084576224e-01,5.039763690070439006e-01,2.194615021256494936e-01,3.880503144654088299e-01,2.956828464074841012e-01,4.330701977760801347e-01,4.217687074829932214e-01,4.718954248366012960e-01,4.597774020850943777e-01
2.642102717084576224e-01,0.000000000000000000e+00,2.806213394448688336e-01,3.071327350023618230e-01,5.238095238095238360e-01,4.380032206119162663e-01,5.111620405738053208e-01,4.053985230455818822e-01,4.283167812579577460e-01,3.397435897435897578e-01
5.039763690070439006e-01,2.806213394448688336e-01,0.000000000000000000e+00,4.614102855411648663e-01,4.327046883284101919e-01,5.442702416117548569e-01,4.671665530561235902e-01,3.182570325427468427e-01,2.434124527003783955e-01,4.287661895023858194e-01
2.194615021256494936e-01,3.071327350023618230e-01,4.614102855411648663e-01,0.000000000000000000e+00,4.285309400094473586e-01,3.383089277279168750e-01,5.003306565895134783e-01,4.710439300897496517e-01,5.381199811053377635e-01,5.004930966469427478e-01
3.880503144654088299e-01,5.238095238095238360e-01,4.327046883284101919e-01,4.285309400094473586e-01,0.000000000000000000e+00,3.585691823899371244e-01,2.275157232704402566e-01,4.032232704402515799e-01,4.881289308176100517e-01,6.800314465408805464e-01
2.956828464074841012e-01,4.380032206119162663e-01,5.442702416117548569e-01,3.383089277279168750e-01,3.585691823899371244e-01,0.000000000000000000e+00,4.286481098075300977e-01,3.544206732612529831e-01,5.311317509459924091e-01,5.613553113553113594e-01
4.330701977760801347e-01,5.111620405738053208e-01,4.671665530561235902e-01,5.003306565895134783e-01,2.275157232704402566e-01,4.286481098075300977e-01,0.000000000000000000e+00,4.000735429306858104e-01,4.870313037495699882e-01,6.254578754578754562e-01
4.217687074829932214e-01,4.053985230455818822e-01,3.182570325427468427e-01,4.710439300897496517e-01,4.032232704402515799e-01,3.544206732612529831e-01,4.000735429306858104e-01,0.000000000000000000e+00,3.839860268431696810e-01,4.977458438996900658e-01
4.718954248366012960e-01,4.283167812579577460e-01,2.434124527003783955e-01,5.381199811053377635e-01,4.881289308176100517e-01,5.311317509459924091e-01,4.870313037495699882e-01,3.839860268431696810e-01,0.000000000000000000e+00,4.698314413484692142e-01
4.597774020850943777e-01,3.397435897435897578e-01,4.287661895023858194e-01,5.004930966469427478e-01,6.800314465408805464e-01,5.613553113553113594e-01,6.254578754578754562e-01,4.977458438996900658e-01,4.698314413484692142e-01,0.000000000000000000e+00
