0.000000000000000000e+00,6.786062837485136612e+00,4.300286715555375672e+00,4.401315094977308995e+00,3.461143936247663255e+00
6.786062837485136612e+00,0.000000000000000000e+00,6.358251914893416235e+00,3.424022304735891531e+00,4.114699910152194384e+00
4.300286715555375672e+00,6.358251914893416235e+00,0.000000000000000000e+00,5.149062925688311587e+00,4.039230905430761354e+00
4.401315094977308995e+00,3.424022304735891531e+00,5.149062925688311587e+00,0.000000000000000000e+00,3.121646168235807206e+00
3.461143936247663255e+00,4.114699910152194384e+00,4.039230905430761354e+00,3.121646168235807206e+00,0.000000000000000000e+00
