0.000000000000000000e+00,4.779671114943136873e-02,3.582557049372672026e-02,3.417203681523656861e-02,3.653471567030624340e-02,4.041807675749886641e-02,2.624755143147500594e-02,3.984005760931786516e-02,4.152669666020090966e-02,2.782074611968036321e-02
4.779671114943136873e-02,0.000000000000000000e+00,3.679991623701055203e-02,4.731541541749865326e-02,3.816973684364111108e-02,3.964036288521544799e-02,3.655093915544672251e-02,2.892006838101961533e-02,5.368331415683116198e-02,3.976051334910767066e-02
3.582557049372672026e-02,3.679991623701055203e-02,0.000000000000000000e+00,3.263703273711525410e-02,4.440523223415870913e-02,3.590491597032185317e-02,2.904961162294449756e-02,3.675918590577808426e-02,3.810225238932980069e-02,3.460985305948423296e-02
3.417203681523656861e-02,4.731541541749865326e-02,3.263703273711525410e-02,0.000000000000000000e+00,3.751012944933299065e-02,4.756100752187571862e-02,2.943009223833414553e-02,4.605757917874673396e-02,3.398872919377195212e-02,4.050971545463939033e-02
3.653471567030624340e-02,3.816973684364111108e-02,4.440523223415870913e-02,3.751012944933299065e-02,0.000000000000000000e+00,4.757088691399281172e-02,3.108834105211730897e-02,4.046834958560860396e-02,4.301151425547436458e-02,3.896922695220988303e-02
4.041807675749886641e-02,3.964036288521544799e-02,3.590491597032185317e-02,4.756100752187571862e-02,4.757088691399281172e-02,0.000000000000000000e+00,3.780217408770526061e-02,3.358687188388136818e-02,5.038139406304934648e-02,3.256192931917790273e-02
2.624755143147500594e-02,3.655093915544672251e-02,2.904961162294449756e-02,2.943009223833414553e-02,3.108834105211730897e-02,3.780217408770526061e-02,0.000000000000000000e+00,2.979057910627162450e-02,3.818636872982941743e-02,2.494279091150636979e-02
3.984005760931786516e-02,2.892006838101961533e-02,3.675918590577808426e-02,4.605757917874673396e-02,4.046834958560860396e-02,3.358687188388136818e-02,2.979057910627162450e-02,0.000000000000000000e+00,5.110176281375018031e-02,2.602307284799263917e-02
4.152669666020090966e-02,5.368331415683116198e-02,3.810225238932980069e-02,3.398872919377195212e-02,4.301151425547436458e-02,5.038139406304934648e-02,3.818636872982941743e-02,5.110176281375018031e-02,0.000000000000000000e+00,4.876272939504004006e-02
2.782074611968036321e-02,3.976051334910767066e-02,3.460985305948423296e-02,4.050971545463939033e-02,3.896922695220988303e-02,3.256192931917790273e-02,2.494279091150636979e-02,2.602307284799263917e-02,4.876272939504004006e-02,0.000000000000000000e+00
