0.000000000000000000e+00,8.308460634547590873e-01,4.042701863354037362e-01,3.109735122119022810e-01,6.883397145840585152e-01,6.133756583219104330e-01,4.055039559683522588e-01,4.011007911936704251e-01,6.256727127765596697e-01,4.844791468291754222e-01
8.308460634547590873e-01,0.000000000000000000e+00,8.189776733254994223e-01,8.637485311398355181e-01,7.612948137835016116e-01,6.608469807373205107e-01,7.616501145912910609e-01,7.972289996514464461e-01,4.782021151586369201e-01,6.322605218053704013e-01
4.042701863354037362e-01,8.189776733254994223e-01,0.000000000000000000e+00,5.558229813664595786e-01,7.547511312217194401e-01,6.372556092634008573e-01,4.116798234445293025e-01,5.466190310212617476e-01,7.274599694372466674e-01,4.549689440993788803e-01
3.109735122119022810e-01,8.637485311398355181e-01,5.558229813664595786e-01,0.000000000000000000e+00,5.891402714932126861e-01,5.852391602337493337e-01,3.183367416496251101e-01,2.339619783382564655e-01,6.934422961929439522e-01,7.404938741826954107e-01
6.883397145840585152e-01,7.612948137835016116e-01,7.547511312217194401e-01,5.891402714932126861e-01,0.000000000000000000e+00,4.858336233901844881e-01,6.311869126348764736e-01,5.145840584754611813e-01,7.260006961364426914e-01,7.619909502262443013e-01
6.133756583219104330e-01,6.608469807373205107e-01,6.372556092634008573e-01,5.852391602337493337e-01,4.858336233901844881e-01,0.000000000000000000e+00,4.500396796767909824e-01,5.270182526513238486e-01,6.810475434672823569e-01,5.251424861121131160e-01
4.055039559683522588e-01,7.616501145912910609e-01,4.116798234445293025e-01,3.183367416496251101e-01,6.311869126348764736e-01,4.500396796767909824e-01,0.000000000000000000e+00,3.251846193022663867e-01,6.402232409806657421e-01,5.357074842887069588e-01
4.011007911936704251e-01,7.972289996514464461e-01,5.466190310212617476e-01,2.339619783382564655e-01,5.145840584754611813e-01,5.270182526513238486e-01,3.251846193022663867e-01,0.000000000000000000e+00,6.275994950501627700e-01,6.510979435343324795e-01
6.256727127765596697e-01,4.782021151586369201e-01,7.274599694372466674e-01,6.934422961929439522e-01,7.260006961364426914e-01,6.810475434672823569e-01,6.402232409806657421e-01,6.275994950501627700e-01,0.000000000000000000e+00,6.580333904653081767e-01
4.844791468291754222e-01,6.322605218053704013e-01,4.549689440993788803e-01,7.404938741826954107e-01,7.619909502262443013e-01,5.251424861121131160e-01,5.357074842887069588e-01,6.510979435343324795e-01,6.580333904653081767e-01,0.000000000000000000e+00
