0.000000000000000000e+00,5.203595980962453238e-01,3.039627039627039728e-01,5.342624854819977287e-01,3.541364296081277452e-01
5.203595980962453238e-01,0.000000000000000000e+00,3.992596509783183367e-01,5.702671312427409767e-01,3.072448439978847090e-01
3.039627039627039728e-01,3.992596509783183367e-01,0.000000000000000000e+00,4.951048951048950819e-01,3.053613053613053463e-01
5.342624854819977287e-01,5.702671312427409767e-01,4.951048951048950819e-01,0.000000000000000000e+00,5.586527293844366637e-01
3.541364296081277452e-01,3.072448439978847090e-01,3.053613053613053463e-01,5.586527293844366637e-01,0.000000000000000000e+00
